Dialect	Target	ASR Output	WER	CER
central	es tracta d'un toixó pelut de mida mitjana	es tracta d'un tuixó pelut de mida mitjana	0.125	0.023809523809523800
central	després de reclamar inútilment la inserció vaig anul·lar la domiciliació de quota	després de reclama inútilment  la inserció vaig anul·lar la domiciliació dequota	0.25	0.024691358024691400
central	també fou membre del secretariat de l'assemblea nacional catalana	també fou membre del secretariat de l'assemblea nacional catalana	0.0	0.0
central	són bacteris esfèrics caracteritzats per un feix de flagels de localització polar amb funció motora	són bactèris esfèrics caracteritzats per un feix de flagels de localització polar en funció motora	0.13333333333333300	0.04040404040404040
central	fou de fet cèlebre per les seves paròdies  de les quals  segons aristòtil  fou l'inventor	fou defet cèlebre per les seves peròdies  de les quals  segons aristòtil  fou l'inventor	0.2	0.02247191011235960
central	el bloc d esquerres ha guanyat les eleccions daneses	el bloc d'esquerres ha guanyat les eleccions de neses	0.4444444444444440	0.057692307692307700
central	dos homes en un combat de boxa amb públic mirant	dos homes en un combat de boxa en públic mirant	0.1	0.0625
central	el clima del parc està dominat pel monsó estiuenc del sud oest	el clima del parc està dominat pel monzó estiwenc del sud oest	0.16666666666666700	0.03225806451612900
central	es casa amb ell	es casa amb ell	0.0	0.0
central	les mancances afectives severes en la infància apunten cap al mateix sentit	les mancances  afectives severes en la infància apunten cap al mateix sentit	0.0	0.0
central	arbre que no dóna  al foc para	abre que no dóna  al foc para	0.14285714285714300	0.03333333333333330
central	ho dobleguem sota l'atenta mirada d'una au de rapinya	ho dobleguem sota la tenta mirada d'unau de repinia	0.5555555555555560	0.09433962264150940
central	si són un èxit de convocatòria  reflexiona  l associacionisme cultural en sortirà molt reforçat	si són un èxit de convocatòria  reflexiona  l'associacionisme cultural en sortirà molt reforçat	0.14285714285714300	0.010526315789473700
central	l'esput purulent és aquell que conté  en major o menor mesura  pus	l'esput porulent és aquell que conté en major menor mesura  pus	0.16666666666666700	0.030303030303030300
central	no arribaràs a gastar te'ls	no arribaràs a gastar te'ls	0.0	0.0
central	representa el planeta terra com a entitat geogràfica  sense accepcions polítiques  religioses ni demogràfiques	representa el plamet de terra com a antitatge uogràfic sense excepcions polítiques  religioses ni demogràfiques	0.35714285714285700	0.1
central	guarda el sis  noranta vuit  setanta set  dinou  zero  dos com a telèfon de l'agnès frasquet	guarda el sis  noranta vuit  setanta set  dinou  zero  dos com a telèfon del l'agnés fresquet	0.1875	0.03260869565217390
central	de tota manera  l'ordre real de lord raglan no era aquesta	de tota manera  l'ordi real de l'orde ragland no era aquesta	0.2727272727272730	0.08620689655172410
central	lager helgoland  era ple de treballadors de l'organització russa todt	leger helgland era ple de treballadors de l'organització russa tot	0.3	0.043478260869565200
central	mira'm quina és la millor manera d'anar a sant julià de vilatorta sense agafar el metro	mira'm quina és la millor manera d'anar a sant julià de vilatorta sense agafar el metro	0.0	0.0
central	porter contribuïa a la recuperació de pel·lícules i a la difusió de la cultura cinematogràfica	orter contribuïa a la recuperació de pel·lícules i a la disfusió de la cultura cinematogràfica	0.13333333333333300	0.02127659574468090
central	feu entendre que o dialoguen o això no es resoldrà  ha dit	feu entendre que hodialoguen o això no resuldrà ha dit	0.3333333333333330	0.08620689655172410
central	reserva'm un bitllet de tren per anar a santa coloma de cervelló dimarts a les tres	reservam un bitllet de tran per a santa coloma de cerbelló dimerts a lestres	0.4375	0.0963855421686747
central	les finestres de les parets laterals de la casa tenen un sobrearc	les finestres de les parets laterals de la casa tenen un sobre arc	0.16666666666666700	0.015384615384615400
central	quina és la millor manera d'anar a marçà amb trasport públic	quina és la millor manera d'anar a barsà amb transport públic	0.18181818181818200	0.05
central	el deu d'agost en quel i na nit iran al metge	el deu d'agost en quel i na nit iran al metge	0.0	0.0
central	tanmateix  tot això ja és lletra morta	tanmateix  tot això hi és lletra morta	0.14285714285714300	0.05263157894736840
central	el vint i nou de febrer na cèlia anirà a la platja	el vint i nou de febrer na cèlia anirà a la platja	0.0	0.0
central	demà na gina anirà a biosca	demà na gina anirà a biosca	0.0	0.0
central	és evident que ens han posat tots els entrebancs possibles	és evident que ens han posat tots els entrebancs possibles	0.0	0.0
central	onze s'escriu amb dos uns	onze s'escriu amb dos unys	0.2	0.04
central	l'anàlisi petrogràfica suggereix que l'armalcolita es forma típicament a baixa pressió i alta temperatura	l'anàlisi patrogràfica suggereix que l'art macolita és forma típicament a baixa pressió i alta temperatura	0.2857142857142860	0.047619047619047600
central	vés per on  passaven coses que ella no havia previst	més  per on  passaven coses que ella no havia previst	0.1	0.019230769230769200
central	alguns també poden haver se desenvolupat amb l'edat	alguns també poden haver se desenvolupat amb l'edat	0.0	0.0
central	hi ha algun lampista als jardins d'enric sagnier	hi ha algun lampista als jardins d'enric sagnier	0.0	0.0
central	l'article setè l'autoritzava a poder realitzar emprèstits	l'article setè l'autoritzava a poder realitzar en préstins	0.2857142857142860	0.07017543859649120
central	què deia picasso que li donava alegria	què deia picasso que li donava alegria	0.0	0.0
central	amaga otó al seu dormitori  dient li que escolti atentament	amaga a ot el seu dormitori  dien li queescolti atentament	0.6	0.0847457627118644
central	la comunicació tàctil probablement és també important entre companys  així com entre pares i fills	la comunicació tàctil probablement és també important entre companys  així com entre pares i fills	0.0	0.0
central	si no se'n formulen  esdevindran aprovades definitivament de forma tàcita	si no sen formulen  esdevindran aprovades definitivament de forma càcit	0.2	0.0410958904109589
central	en general  aquest biaix auditiu posterior es produeix malgrat l'esforç de les persones per evitar ho	en general  aquest viaj auditiu posterior es produeix malgrat l'esforts de les persones per a evitar hi	0.25	0.06930693069306930
central	la seva obra fou traduïda a l'alemany i l'anglès  cosa que la difongué per europa	la seva obra fou traduïda l'alemany i l'anglès  cosa que la difongué per a europa	0.13333333333333300	0.024691358024691400
central	el ranxo es troba a la darrera anella	el ranxo es troba a la darrera anella	0.0	0.0
central	necessito un bitllet de tren per anar a carcaixent dijous	necessito un bitllet de tren per anar a carcueixent dijous	0.1	0.03508771929824560
central	tan fosca que no deixa passar ni un raig de llum	tan fosca que no deixa passar ni un raig de llum	0.0	0.0
central	s'alimenta d'herbes  cereals i  de tant en tant  insectes i altres invertebrats	s'alimenta d'herbes  cereals i de tan en tant insectes i altres invertebrats	0.08333333333333330	0.012658227848101300
central	enguany tornem a col·laborar i la intenció és millorar  en pròximes edicions  aquesta col·laboració	enguany torrem a col·laborar i la intenció es millorà en pròximes edicions aquesta col·laboració	0.21428571428571400	0.04040404040404040
central	posteriorment  santa cecília deixà de tenir culte i en l'actualitat es troba gairebé enderrocada	posteriorment  s'anta cecília deixà de tenir culte i en l'actualitat es troba gairebé enderrocada	0.07142857142857140	0.010416666666666700
central	potser la clau rau en la seua personalitat	potser la clau rau en la seva personalitat	0.125	0.023809523809523800
central	el vint i tres de maig na xènia i na mireia volen anar d'excursió	el vint i tres de maig na xènia i na mireia volen anar d'excursió	0.0	0.0
central	l'algorisme transforma el problema d'integració en un problema d'àlgebra diferencial	l'alcorisme transforma el problema d'integració en un problema d'àlgebra diferencial	0.1	0.011904761904761900
central	abans de prendre un determini  dorm i descansa	abans de prendre el determini  d'orm i descansa	0.25	0.06521739130434780
central	quan arriba l'alliberament  són atrapats	quan arriba a l'alliberament  són atrapatss	0.4	0.025
central	va governar heliòpolis de síria i calcis  a iturea	va governar a liòpolis de síria i calsis a itorea	0.4444444444444440	0.08
central	en aquest cas  hauríem entrat en un verger	en aquest cas hauríem entrat en un verger	0.0	0.0
central	diumenge en quintí i na lara iran a llucena	diumenge en quintí i na lara iran a llucena	0.0	0.0
central	ha publicat diverses obres de ficció i no ficció  tant en castellà com en català	ha publicat diverses obres de ficció i na ficció tant en castellà com en català	0.06666666666666670	0.0125
central	no tinc cap símptoma  em trobo bé	no tinc cap símptoma  em trobo bé	0.0	0.0
central	fins ara han mort dos cents noranta cinc residents	fins ara en mort dos cents noranta cinc residents	0.1111111111111110	0.04
central	els llindars tenen dues filades de peces ceràmiques de manises	els llindars tenen dues filades de peces ceràmiques de manises	0.0	0.0
central	segons la llegenda  un llop el va obligar a tornar hi	segons la llegenda  un llop el va obligar a tornar hil	0.09090909090909090	0.018867924528301900
central	la seva funció aquí és més que la d'assessor de l'emperador	la seva funció aquí és més que l'adessessor de l'emperador	0.18181818181818200	0.06779661016949150
central	què venen al moll de la barceloneta número cinquanta u	què venen al moll de la barceloneta número cinquanta u	0.0	0.0
central	d'altra banda  està contraindicat a qualsevol persona que presenti hipersensibilitat a algun dels components	d'altra banda està contraindicat a qualsevol persona que present i per sensibilitat al gun dels components	0.42857142857142900	0.05555555555555560
central	normalment  el cant d'himnes amb acompanyament musical es coneix com a  kirtan	normalment  el candinnes amb acompanyament musical es coneix com a kirtan	0.16666666666666700	0.0641025641025641
central	per tant  sembla òbvia que no n hi hagué un de sol  de francesc	per tant  sembla òbbvia que no n'hi hagué un dessol de francesc	0.35714285714285700	0.031746031746031700
central	la xina ha confirmat l'existència de la xarxa de túnels	la xina ha confirmat l'existència de la xarxa de todes	0.1	0.05454545454545450
central	les cançons que s hi interpreten es poden classificar dins el gènere de tonades festives	les cançons que s'hinterpreten es poden classificar dins el gènere detonades festives	0.3333333333333330	0.03409090909090910
central	demà en guim anirà al teatre	demà en guim anirà al teatre	0.0	0.0
central	les especialitzacions de cada raça determinen en gran part l'estratègia que cal seguir	les especialitzacions de cada rasa determinen en gran part l'estratègia que cal seguir	0.07692307692307690	0.011627906976744200
central	la sèrie mostra pocs detalls sobre la seva vida abans que comenci la sèrie	la sèrie mostra pocs detalls sobre la seva vida abans que comenci la sèrie	0.0	0.0
central	eren una trepa d'aspecte força groller	eren una trepa d'aspecte força gruller	0.16666666666666700	0.02631578947368420
central	a la tarda  desfilen les millors comparses en la rua de lluïment	a la tarda desfina les millors comparses en la rua de lluínent	0.16666666666666700	0.078125
central	jo el reputava un bon home	jo el reputava un bon home	0.0	0.0
central	per sortir de la crisi  tenen confiança en un lideratge	per sortir de la crisi tenen confiança en un lideratge	0.0	0.0
central	crega vostè que em costa molt desprendre'm d'aquests diners	crega vostè que em costa mot l desprèndre amb d'aquests diners	0.4444444444444440	0.1016949152542370
central	va dedicar la seva vida a la causa nacional kurda	va dedicar la seva vida a la causa nacional curda	0.1	0.02040816326530610
central	com volen aconseguir l'objectiu	com volen aconseguir objectiu	0.25	0.06451612903225810
central	demà passat en mirt i na judit iran a llorenç del penedès	demà passat en mirt i na judit iran a llorens del penedès	0.08333333333333330	0.017543859649122800
central	ho intentava regularment  i majoritàriament va completar passades per l'esquena  sense mirar i a mig camp	ondetava regularment i majoritàriament va completa passades per l'esquena sense mirall a migcant	0.4375	0.11428571428571400
central	quan  camí de poblet  dins de valència finava  va girar se vers el mar	quan camí de poblet dins de valència finava  va girar se vers el mar	0.0	0.0
central	quina és la millor manera d'arribar al carrer de llauder	quina és la millor manera d'arribar al carrer de llauder	0.0	0.0
central	no sense algun enfrontament armat  clar	no sense algun enfrontament armat  clar	0.0	0.0
central	dimecres na mira irà d'excursió	dimecres na mira irà d'excursió	0.0	0.0
central	des del seu naixement  la riera de cellers passa successivament pels següents termes municipals	des del seu naixement  la riera de cellers passa succssivament pels següents termes municipals	0.07142857142857140	0.010526315789473700
central	demà passat na damià i en lluc van a sant esteve de palautordera	demà passat na damià i en lluc van a sant esteve de palautordera	0.0	0.0
central	en economia  per exemple  el terme  subocupació  té tres significats i aplicacions diferents	en economia  per exemple  el terme  subocupació  té tres significats i aplicacions diferents	0.0	0.0
central	el deu d'agost en grau i na gina iran a sant joanet	el deu d'agost en grau i na gina iran a sant joanet	0.0	0.0
central	durant l'imperi la ciutat va decaure	durant l'imperi la ciutat va de caure	0.3333333333333330	0.027777777777777800
central	menja insectes aquàtics  mol·luscs  cucs i plantes	menja insectes aquàtics  mol·lusc  cucs i plantes	0.14285714285714300	0.02
central	els veritables amics es coneixen en la necessitat	els veritables amics es coneixen en la necessitat	0.0	0.0
central	una xarxa normal	una xarxa normal	0.0	0.0
central	i vós  per cert	i vós  per cert	0.0	0.0
central	tomàs roger i larrosa va ser un polític nascut a figueres	tomàs rogé i la rossa va ser un polític nascut a figueres	0.2727272727272730	0.05263157894736840
central	un exemple d'aquest ús són les aixetes domèstiques	un accemtle d'aquest ús sól els ixetes domèstiques	0.5	0.16
central	després de jugar dues fases d'ascens a primera divisió el club entrà en crisi	després de jugar dues fases d'ascens  a primera divisió  el club entrà en crisi	0.0	0.0
central	aquesta temporada també fou campió de catalunya	aquesta temporada també fou campió de catalunya	0.0	0.0
central	el seu tipus de munició també es va convertir en l'estàndard per a la majoria dels models posteriors de països estrangers	el seu tipus de munició també es va convertir en l'estàndard per la majoria dels models posteriors de països estrangers	0.047619047619047600	0.008264462809917360
central	en aquesta època estava dividida en dos graus	en aquesta època estava dividida en dos graus	0.0	0.0
central	tot i que la sèrie va ser ben valorada  què passa	tot i que la sèrie va ser benvalorada  què passa	0.18181818181818200	0.02040816326530610
central	li dóna nom el riu gers  afluent de la garona	l'i dona nom al riu gers a fluent de la grona	0.6	0.1111111111111110
central	heu avisat al quart o què	hem ovisat el quart o què	0.5	0.12
central	aquest exemple específic usa només una taula	aquest exemple específic usa només una taula	0.0	0.0
central	en el carrer de circumval·lació les cases actuals segueixen el mateix estil de les muralles	en el carrer de circumvalació  les cases actuals segueixen el mateix estil de les muralles	0.06666666666666670	0.01098901098901100
central	la nostra aplicació és un sistema integrat verticalment	la nostra aplicació és un sistema integrat verticalment	0.0	0.0
central	aquest premi és una victòria	aquest premi és una victòria	0.0	0.0
central	aquesta és una fotografia a intervals i mostra una persona que mou llums seguint un patró a l'obscuritat	aquesta és una fotografia a intervals i mostra una persona que mou llum seguint un patró a l'obscuritat	0.05555555555555560	0.009615384615384620
central	el museu comarcal de la noguera conserva obra seva	el museu comarcal de la noguera conserva obra seva	0.0	0.0
central	a benafer hi anem dimecres	a benafé hi anem dimecres	0.2	0.07692307692307690
central	findlater va ser membre del partit liberal	fin laita va ser membre del partit liberal	0.2857142857142860	0.09523809523809520
central	el projecte també incloïa la construcció d'una plaça pública	el projecte també incloïa la construcció d'una plaça bública	0.1111111111111110	0.016666666666666700
central	dimecres na fiona i en roc aniran a xèrica	dimecres na fiona i en roc aniran a xèrica	0.0	0.0
central	la seva cronologia seria probablement medieval	la seva cologia seria probablement medieval	0.16666666666666700	0.043478260869565200
central	ara aquesta segona causa resta pendent de l obertura de judici oral	ara aquesta segona causa res dependent de l'obertura de judici oral	0.3333333333333330	0.05970149253731340
central	divendres na frida i na txell iran al metge	divendres na frida i na txell iran al metge	0.0	0.0
central	per sant jordi na lea vol anar al metge	per sant jordi na lea vol anar al metge	0.0	0.0
central	a mesura que els materials han millorar  les revolucions per minut del motor han augmentat	a mesura que els materials han millorat les revolucions per minut del motor han augmentat	0.06666666666666670	0.011111111111111100
central	kim i havok es van barallar en la següent edició de  impact wrestling	kinehabok es va embaralla en la sevaa di se de inpatragn	0.7692307692307690	0.4057971014492750
central	la llegenda atribueix la seva fundació a diomedes	la llegenta atribueix la seva fundació a diomedes	0.125	0.02040816326530610
central	una sèrie d'amants no relacionats estan connectats per una cadena de desig	una sèrie de mans no relacionats estan connectats per una cadena de desig	0.16666666666666700	0.04054054054054050
central	els vocals compliran les funcions que els hi siguin assignades en aquests estatuts o per la junta de govern	els vocals complian les funcions que els hi siguin assinades en aquests estatuts o per la junta de govvern	0.15789473684210500	0.018691588785046700
central	edifici rectangular de dues plantes i coberta a dues aigües a laterals	edifici s rectangular de dues plantes i coberta a dues aigües a laterals	0.08333333333333330	0.014285714285714300
central	els personatges es diferencien entre ells a partir del vestuari	els personatges es diferencien entre ells a partir del vestuaria	0.1	0.015873015873015900
central	ara la seva idea era llançar la pilota amb rapidesa	ara la seva idea era llençar la pilota amb rapidesa	0.1	0.0196078431372549
central	es tracta d'un gran oasi artificial	es tracta d'un granoasi artificial	0.3333333333333330	0.02857142857142860
central	situat a la part occidental de l'illa mainland de les òrcades	situat a la part occidental de l'illa mainland de les urcades	0.09090909090909090	0.01639344262295080
central	ha tingut alguns èxits notables  per exemple en la detecció d'un misteriós 'quàsar de ferro'	ha tingut alguns èxits entables  per exemple en la detecció d'un misteriós quaser de ferro	0.2	0.06521739130434780
central	com ho puc fer per anar a faura	com ho puc fer per anar a faura	0.0	0.0
central	en els primers vuit jocs de la saga  la música és únicament instrumental	en els primers vuit jocs de la saga  la música és únicament instrumental	0.0	0.0
central	el nou d'octubre en sergi i na berta aniran a la biblioteca	el nou d'octubre en sergi i na berta aniran a la biblioteca	0.0	0.0
central	la casa va passar a ser coneguda com a brandon place	la casa va passar a ser coneguda com a brandon plas	0.09090909090909090	0.038461538461538500
central	per comprar menjar  on he d'anar	per comprar menjà on he d'anar	0.16666666666666700	0.0625
central	de tant en tant arribava alguna carta seva amb notícies de la guerra	de tant en tant arribava alguna carta seva amb notícies de la guerra	0.0	0.0
central	aquestes aplicacions s'estenen també al camp de l'ecologia	aquestes aplicacions estenen també el camp de lacologia	0.375	0.08620689655172410
central	ha obtingut diversos premis periodístics gràcies a la seva feina	ha obtingut diversos premis periodístics  gràcies a la seva feina	0.0	0.0
central	el seu avi josep serrat era mestre d'escola a l'ametlla del vallès	el seu avi josep serrat era mestre d'escola a l'amenla del vallès	0.08333333333333330	0.015151515151515200
central	ja estic llest de la feina	ja estic lest de la feina	0.16666666666666700	0.0
central	com el seu germà  va pintar amb colors d'oli i aigua	com el seu germà  va pintar amb colors d'oli i aigua	0.0	0.0
central	els seus hàbitats naturals són els prats  herbassars i deserts alpins amb molt poca pluja	els seus hàbitats naturals són els prats  erbessarts i deserts al pins amb molt poca pluja	0.2	0.0449438202247191
central	guapa hostalera  la bossa alleugera	guap a hotalera  la bossa a lleugera	1.0	0.08571428571428570
central	em guardareu una barra de pa  que després passaré a buscar la	em guargareu una barra de pà que després passaré a buscar la	0.16666666666666700	0.03278688524590160
central	està emparentat amb la prominent família keke de nauru	està emparentat amb la pominent família qeque de naús	0.3333333333333330	0.12962962962963000
central	en segon lloc  els canvis percentuals no són simètrics	en segon lloc  els canvis percentuals no són simètrics	0.0	0.0
central	des de l'antiguitat s'han investigat a fons moltes corbes concretes  utilitzant l'enfocament sintètic	des de l'antiguitat s'han investigat a fons moltes corbes concretes  utilitzant l'enfocament sintètic	0.0	0.0
central	generalment s'amaga en forats dels arbres  però també pot allotjar se en cases  coves i avencs	generalment s'amaguen forats dels arbres  però també pota llijars en cases  coves i avens	0.375	0.09574468085106380
central	rússia és un dels pocs països que dóna suport a la repressió espanyola	rússia és un dels pocs països que dona suport a la repressió espanyola	0.07692307692307690	0.014285714285714300
central	el vint i tres de maig en lluc i en gerai aniran al cinema	el vint i tres de maig en lluc i en guerai aniran al cinema	0.07142857142857140	0.017241379310344800
central	altres estudiosos han adoptat una visió més matisada de l'argument de weber	altres estudiosos han adoptat una visió més matizada de l'argument de weber	0.08333333333333330	0.013333333333333300
central	fer com el cavall de sant martí  que va viure fins que va morir	fe com el cavall de sant martí que va viure fins que va morirr	0.14285714285714300	0.015873015873015900
central	els grangers conreaven blat de moro  patates  blat i civada	els grangers conreaven blat de moro  patates  blat i tivada	0.1	0.01694915254237290
central	va ser el quart i cinquè cop que va salvar un penal de joc obert aquella temporada	va ser el quart i cinquè cop que va salvar un panal de joc obert aquella temporada	0.058823529411764700	0.012195121951219500
central	el seu interior resta descuidat	el seu interior resta descuidat	0.0	0.0
central	quan el taga porta barret  pluja  vent o fred	quan el taga porta barret  pluja vent o fred	0.0	0.0
central	me la pots embolicar per mi  per favor	me la pots embublicar per mi  per favor	0.125	0.05263157894736840
central	el desplegament de la república catalana necessita suport social	el desplegament de la república catalana necessita suport social	0.0	0.0
central	gay mercader és un promotor musical nascut a barcelona	gai marcadé és un promotor musical nascut a barcelona	0.2222222222222220	0.07407407407407410
central	la meua domèstica falaguera del riurau no fa flor	la meua domèstica fa laguera del riurau no fa flor	0.2222222222222220	0.02040816326530610
central	a més  va parlar del seu rendiment i va dir que jo era un administrador prou dur	a més  va parlar del seurendiment i va dir que jo ra un administrador prou du	0.23529411764705900	0.0375
central	ha conreat la videoinstal·lació  el vídeo  el dibuix i la fotografia  entre d'altres	ha conreat la vídeada instal·lació  pel vídeo  el dibuix i la fotografia entre d'altres	0.23076923076923100	0.07142857142857140
central	el deu d'agost na noa i na carla aniran al teatre	el deu d'agost na noa i na carla aniran al teatre	0.0	0.0
central	així doncs  les modificacions de l'edat moderna s'adreçaren a sobrealçar el temple  nau i absis	així doncs  les modificacions de l'etat modernes s'adreçaren a sobrealçar el temple nau i absis	0.13333333333333300	0.031578947368421100
central	després de la detenció de l'amo per estafa perd la seva precària ocupació	després de la detensió de lamo per stafa  perd la seva precària ocupació	0.23076923076923100	0.0410958904109589
central	va ser  probablement  el mostrari tipogràfic més elaborat que s'hagi publicat	va ser  probablement  el mostrari tipogràfic més elaborat que s'hagi publicat	0.0	0.0
central	aquesta casa va pertànyer a l'historiador ramon abadal	aquesta casa va pertànyer a l'historiador ramon abalal	0.125	0.018518518518518500
central	ho heu pogut fer ja	ho heu pogut fer ja	0.0	0.0
central	la resta d'obertures del parament són petites  rectangulars i amb els emmarcaments emblanquinats	la resta d'obertures del parament són petites  rectangulars i amb els emmarcaments emblanquinats	0.0	0.0
central	mariona millà és una artista nascuda a barcelona	mariona millà és una artista nascuda a barcelona	0.0	0.0
central	des del seu naixement  la rasa de padollers passa successivament pels següents termes municipals	des del seu naixement  la rasa de padollers passa successivament pels següents termes municipals	0.0	0.0
central	què en faré durant els caps de setmana	què em faré durant els caps de setmana	0.125	0.02631578947368420
central	és vostè el titular  veritat	és vostèl titular  vritant	0.6	0.14285714285714300
central	porrera la foradada  protegida pels costers  que totes les noies maques hi faríem mulladers	porrera la foradada  protegida pels costers  que totes les noies maques s'hi ferien mulladers	0.14285714285714300	0.054945054945054900
central	les flors són fragants i atreuen molt als esfíngids al vespre	les flors són fragants i atreuen molt els esfíngids al vespre	0.09090909090909090	0.01639344262295080
central	un dels centres de secundària de tennis de suècia està situat a kramfors	un dels centres de secundària de tenis de suècia està situat a cramforst	0.15384615384615400	0.027777777777777800
central	casi et diré que me'n alegro	qcàsit diré que menalegro	0.6666666666666670	0.21428571428571400
central	hexum té dos germans  el zack  que també és músic i l'angela	exsum té dos germans  el zac  que també és músic i l'àngela	0.25	0.06666666666666670
central	des de l època dels romans  els gansos blancs han estat molt apreciats	des de l'època dels romans  els gansos blancs han estat molt apreciats	0.15384615384615400	0.014285714285714300
central	en el descens mor pujol	en el descens  mort pujols	0.4	0.08695652173913040
central	el vint i tres de maig en maria i na farners aniran a andilla	el vint i tres de maig en maria i na farners aniran a andilla	0.0	0.0
central	al nord d'évol rau talau  el primer poble de les garrotxes  segons la mateixa font	el nord d'èbol rautalau el primer poble de les garrotges segons la mateixa font	0.3333333333333330	0.06097560975609760
central	pel que sembla  es va construir per diverses raons	pel que sembla es va construir per diverses raons	0.0	0.0
central	portar alta la bandera	portar alta la bandera	0.0	0.0
central	va proporcionar aplicacions com ara gestió de relacions amb el client  gestió de cadena de subministraments i gestió d'actius	va proporcionar aplicacions com ara gestió de relacions amb elclient  gestió de cadena de subministraments i gestió d'actius	0.10526315789473700	0.008
central	any de molta sardina  mal any	any de molta sardina  mal any	0.0	0.0
central	la vila va passar després sota la jurisdicció senyorial de la casa d'osuna	la vil·la va passar després sota larjurisdicció senyorial de la casa d'osuna	0.23076923076923100	0.02702702702702700
central	dissabte en max i na júlia aniran a les franqueses del vallès	dissabte en max i na júlia aniran a les franqueses del vallès	0.0	0.0
central	el templet de planta quadrada  cobert per un sostre pla  i suportat per quatre pilars	el tamplet de planta quadrada  cobert pr un sostre pla i suportat per quatre pilars	0.13333333333333300	0.023529411764705900
central	quina és la millor manera d'anar a rupià a peu	quina és la millor manera d'anar a a rupià a peu	0.0	0.021739130434782600
central	a l'exèrcit australià  un soldat de rang privat no porta insígnia	a l'exèrcit australià  un soldat de rang privat no porta insigne	0.09090909090909090	0.046153846153846200
central	la seva situació a xile és de completa extinció	la seva situació a chila és de completa extinció	0.1111111111111110	0.06382978723404260
central	he d'anar del carrer de sant feliu de codines al passatge del puig aguilar	he d'anar del carrer de sant feliu de codines al passatge del puigaguilar	0.14285714285714300	0.013513513513513500
central	centenars d'enemics els encerclen  però un camp de força separa els insectes dels soldats	centenars d'enemics els encerclen  però un camp de força separa els insectes dels soldats	0.0	0.0
central	germina a la primavera i creix fins a la tardor	germina a la primavera i creix fins a la tardor	0.0	0.0
central	tu i jo som dobson  què farà en james per nosaltres	tu i jo só un topson  què faran james  per nosaltres	0.45454545454545500	0.17647058823529400
central	arriba a un balcó del qual sortirà convertit en humà per passar entre la multitud	arriba a un balcó del qal sortirà convertit en umà per passar entre la multitud	0.13333333333333300	0.024691358024691400
central	a més  li proposen un possible disseny	a més li proposen un possible disseny	0.0	0.0
central	el cinc d'agost he d'anar a corbins amb autobús	el cinc d'agost he d'anar a corbins amb autobús	0.0	0.0
central	com aquest  es troba a la conca de la tet	com aquest  es troba a la conca de la tet	0.0	0.0
central	programa la tele per a la tarda	programa la tele per a la tarda	0.0	0.0
central	el meu número es el sis  quaranta dos  trenta tres  quinze  trenta set	el meu número es el sis  quaranta dos  trenta tres  quinze  trenta set	0.0	0.0
central	tasconar una bota i separar ne les peces	tascona una bota i separarmn les peces	0.375	0.075
central	la meva mare es diu dolça anillo  a  ena  i  ela  ela  o	la meva mare es diu dolça anillo  a  ena  i  ela  ela  o	0.0	0.0
central	el nou d'octubre en tom i en magí iran d'excursió	el nou d'octubre en tom i en magí iran d'excursió	0.0	0.0
central	què no li preocupava a xammar	què no li preocupava a xamar	0.16666666666666700	0.0
central	per cap d'any na carla va a hostalric	per cap d'any na carla va a hostalric	0.0	0.0
central	fins ara  l estat espanyol ha estat un protagonista molt marginal en aquesta crisi	fins ara l'estat espanyol ha estat un protagonista molt marginal en aquesta crisi	0.14285714285714300	0.012195121951219500
central	l'únic perill  com en tot  és obsessionar s'hi	l'únic perill com en tot és obsessionar shi	0.125	0.021739130434782600
central	les més abundants són els pàrids	les més abundants són els pàrids	0.0	0.0
central	què hi ha al centre de l'escala	què hi ha al centre de l'escala	0.0	0.0
central	tenen dues filles  laura i mary beth	tenen dues filles  laura i merivet	0.2857142857142860	0.1388888888888890
central	no esperaria pas que creixés	no esperaria pas que creixex	0.2	0.07142857142857140
central	va començar a actuar a l'escenari amb els seus pares	va començar a actuar l'escenari amb els seus pares	0.1	0.019230769230769200
central	jo rasque  rosque  em repenge  picole  replique  maque	jo rasque  rosque  em repenge  picole  replique maque	0.0	0.0
central	enriqueta martí i ripollés va ser una segrestadora nascuda a sant feliu de llobregat	enricueta martí i ripollés va ser una assagrestadora nascuda a sant feliu de llobregat	0.14285714285714300	0.03571428571428570
central	actualment es fa servir sobretot per als partits de futbol	actualment es fa servir sobr tot per als partitzar futbol	0.4	0.08620689655172410
central	demà passat na júlia i na maria voldrien anar a albesa	demà passat na júlia i na maria voldrien anar a albesa	0.0	0.0
central	el consolat rus i la factoria comercial van quedar destruïdes	el colsorat grus i la factoria comercial  van queda destruïdes	0.3	0.06557377049180330
central	en canvi  si decideixen marxar  els ofereix terres i ajuda econòmica per tirar endavant	en canvi  si decideixen marxar els ofereix terres i ajuda econòmica pertira endavant	0.14285714285714300	0.022988505747126400
central	guanyà la medalla d'or en la prova d'espasa per equips	guanyà la medalla d'or en la prova d'espasa per equips	0.0	0.0
central	se sospita àmpliament que tots són estrictes	se suspita àmpliament que tots són estrictes	0.14285714285714300	0.022727272727272700
central	es troba al sud d'austràlia  des d'austràlia occidental fins a nova gal·les del sud	es troba al sud d'austràlia des d'austràlia occidental fins a nove gal·les del sud	0.07142857142857140	0.012048192771084300
