Dialect	Target	ASR Output	WER	CER
valencià	el nou d'octubre na mar i en mateu aniran a espadella	el nou d'octubre na mar i en mateu aniran a espadella	0.0	0.0
valencià	paul es va traslladar a oxford per al seu doctorat	pal es va traslladar a oxford per al seu doctorat	0.1	0.02
valencià	balboteja quatres frases en francès	valboteja quatre frases en francès	0.4	0.05714285714285710
valencià	en un altre temps fou la masia de vilamarí	en un altre temps fou la masia de vilamarie	0.1111111111111110	0.047619047619047600
valencià	generalment són de colors metàl·lics brillants  blau  verd  coure o daurat	generalment són de colors metal·lis briats  blau  verd  coure o laurat	0.2727272727272730	0.08108108108108110
valencià	gibbs i un candidat es van alinear amb el partit progressista del govern	jeebes i un candidat es van alinear amb el partit progressista del govern	0.07692307692307690	0.05555555555555560
valencià	la major part de les estrelles de bronze atorgades són pel servei meritori	la major part de les estrelles de bronze atorgade som pel servei meditori	0.23076923076923100	0.05405405405405410
valencià	quan el riu puja de pressa porta aigua bruta	quan el riu putda depressa  porto aigua bruta	0.4444444444444440	0.09090909090909090
valencià	telefona a l'eloi vilches	telefona al'eloy vilches	0.5	0.08
valencià	exercia dret immobiliari a calgary	exercia dret imolbiliari a calgari	0.4	0.058823529411764700
valencià	els joves són també com els adults  excepte per la mida	els jovens són també com els adults  exapte per la nida	0.2727272727272730	0.07272727272727270
valencià	en les seves primeres fases el sindicat realitzava tasques d'assistència social entre els seus afiliats	en les seues primeres fases el sindicat realitzava tasquert'assistència social entre els seus afiliats	0.2	0.038834951456310700
valencià	què saben les dones de negocis	què saben les dones de negocis	0.0	0.0
valencià	brillant	brijant	1.0	0.25
valencià	diumenge na lia i en pere iran a bagà	diumenge na lia i en pere iran a bacà	0.1111111111111110	0.02702702702702700
valencià	des de fa més de vint i cinc anys està dedicat a la comunicació i el periodisme	des de fa més de vint i cinc anys  està dedicat a la comunicació i el periodisms	0.058823529411764700	0.012658227848101300
valencià	era una pols molt escumosa dissenyada per a rentadores de dos tambors i de càrrega superior	era una pols molt escumosa  dissenyada per la rentadores da dos tambors i de càrrega superior	0.125	0.02197802197802200
valencià	el vi dolç fa coragre	el vi dols fa coragre	0.2	0.047619047619047600
valencià	els residents locals s'hi refereixen senzillament com l'illa	els residents locals hi refereixen senzillament com l'illa	0.125	0.03333333333333330
valencià	és considerat el més gran dels mamífers de l'eocè inferior	és considerat el més gran dels mamífers de l'eoce inferior	0.1	0.017241379310344800
valencià	el deu d'agost na cira vol anar al teatre	el deu d'agost na sira vol anar al teatre	0.1111111111111110	0.024390243902439000
valencià	qui tot ho creu  no creu res	qui tot ho creu  no creu res	0.0	0.0
valencià	va ser possible navegar tota la ruta d'una sola vegada	va ser possible navegar tota la ruta d'una sola vegada	0.0	0.0
valencià	malgrat això  els processos de producció van deixar un inestimable patrimoni històric i cultural	malgrat això  els processos de producció van deixer un inestimable patrimoni històric i culturala	0.14285714285714300	0.020833333333333300
valencià	la llista està en ordre cronològic per data de publicació	la llista està en ordre cronològic per data de publicacióaa	0.1	0.03508771929824560
valencià	els francesos consideraven que laos pertanyia al seu protectorat	els francesos consideraven que laos pertanyia el seu protectorat	0.1111111111111110	0.015625
valencià	quan unicode va incorporar aquests caràcters al codi estàndard universal va haver de decidir com incorporar les	quan unicode va incorporar aques caràcters al codi estàndard universal va haver de decidir com incorporar les	0.058823529411764700	0.009009009009009010
valencià	nosaltres vivim a maó	nosaltres vivim a maó	0.0	0.0
valencià	cap verd és un adherent ala política d'una sola xina	capverd és una derenda a la política d'una sola xina	0.6	0.1346153846153850
valencià	el cap del registre simplement avança fins a segments no adjacents que encara estan lliures	el cap del registre simplement avança fins a segments no adjacens que encara estan lliures	0.06666666666666670	0.01098901098901100
valencià	demà passat en guillem i en sam iran a batea	demà passat en guillem i en sam iran a batea	0.0	0.0
valencià	anar de pastorella	anar de pastorella	0.0	0.0
valencià	històricament  nova anglaterra ha estat un dels llocs més conservadors d'austràlia	històricament  nova anglaterra ha estat un dels llocs més conservadors d'austràlia	0.0	0.0
valencià	no creuen que els ingressos addicionals s'apliquin al pressupost	no creuenc que els ingressos addicionals s'apliquin al pressupost	0.1111111111111110	0.015625
valencià	també participa en la majoria de les conferències internacionals sobre temes econòmics i polítics	també participa en la majoria de les conferències internacionals sobre temes econòmics i polítics	0.0	0.0
valencià	és governada per un consell tribal de set membres escollit democràticament	es governava per un consell tribal de set membres escollit democràticament	0.18181818181818200	0.02702702702702700
valencià	quan es van mesurar es van convertir en les cascades més altes de sèrbia	quan les vam mesurar es van convertir en les cascaders més altes de zèrbia	0.2857142857142860	0.05555555555555560
valencià	com puc anar a sarroca de lleida dijous a un quart i mig d'onze	com puc anar a sarroca de lleida dijous a un quart i mig d'onze	0.0	0.0
valencià	the rivalry és la desena sèrie més llarga sense interrupcions dels estats units	de ribl ree és la desena sèrie més llarga sense interrupcions dels estats units	0.23076923076923100	0.08860759493670890
valencià	un altre factor molt treballat del so fou la capacitat direccional	un altre factor molt treballat del soufou la capacitat direccionaln	0.2727272727272730	0.030303030303030300
valencià	també va ajudar a reconstruir les esglésies de capadòcia  arrasades pels saquejadors gots	també va ajudar a reconstruir les esglésies de capadòcia  arrasades pels saquejadors gots	0.0	0.0
valencià	es formen radicals cations o anions	es formen radicals cations o anions	0.0	0.0
valencià	segons una antiga llegenda  no s'havien de recollir móres després d'aquesta data	segons l'una antiga llegenda  no s'havien de recollir mores després d'aquesta data	0.16666666666666700	0.0375
valencià	el personatge i la seva banda van realitzar robatoris d'alta volada	el personatge i la seva banda van realitzar robatoris d'altavoladaa	0.18181818181818200	0.014925373134328400
valencià	és un dels exemples de binària eclipsant més coneguts  i és el primer cas conegut	és un dels exemples de binaria klipsant més coneguts i és el primer cas conegut	0.13333333333333300	0.037037037037037000
valencià	va col·laborar a revistes  va participar en associacions de cultura i literatura catalanes	va col·laborar la revistes va participar en associacions d'ecultura i leteatura catalanès	0.38461538461538500	0.06666666666666670
valencià	per sant jordi na dolça i na paula iran a guadassuar	per sant jordi na dolça i na paula iran a guadassuara	0.09090909090909090	0.019230769230769200
valencià	la fermentació es realitza principalment mitjançant motlles	la fermentació realitza principalment mitjalçant mòdies	0.42857142857142900	0.11864406779661000
valencià	la reserva índia es troba a la part septentrional de l'estat d'arizona	la reserva índia es troba a la part septentrional de l'estat d'arizona	0.0	0.0
valencià	la policia interroga nombroses persones	la policia interroga nombroses persones	0.0	0.0
valencià	després li vaig cridar	després li vaig cridara	0.25	0.045454545454545500
valencià	fa servir màscares  perruques  maquillatge i disfresses	fa servir màscares  per ruques  maquillatge i disfresses	0.2857142857142860	0.01818181818181820
valencià	l'única paret que resta sencera és la de ponent	l'única paret que resta sencera és la de ponent	0.0	0.0
valencià	venim d'agost	venim d'agostsn	0.5	0.15384615384615400
valencià	durant nou anys la mare va governar en nom del fill	durant nou anys la mare va governar en nom del fill	0.0	0.0
valencià	un segon  el white lion  va tancar i es va convertir en una residència privada	un segon el wil d'yan  vatancari es va convertir en una residència privada	0.3333333333333330	0.11538461538461500
valencià	l'islandès és una llengua escandinava que és la llengua oficial d'islàndia	l'islandès és una llengua escandinava que és la llengua oficial d'islàndia	0.0	0.0
valencià	dilluns na paula i en mirt aniran a peníscola	dilluns na paula i en mirt aniran a peníscolassass	0.1111111111111110	0.08888888888888890
valencià	tres editors han publicat més d'un centenar de títols	tres editors han publicat més d'un centenar de títols	0.0	0.0
valencià	l'exercici serà puntuable de zero a quatre punts  però no serà eliminatori	l'exercici serà puntuable de zero a quatre punts però no serà eliminatori	0.0	0.0
valencià	la producció industrial segueix el model dels soviets federats	la producció industrial segueix el model dels soviets federats	0.0	0.0
valencià	desa el sis  vuitanta cinc  trenta sis  setanta set  quaranta vuit com a telèfon de la roma merayo	desa el sis  vuitanta cinc  trenta sis  setanta set  quaranta uit com a telèfon de la roma merayo	0.05555555555555560	0.01020408163265310
valencià	en l'actualitat és l'oficina d'obres públiques qui es cuida del seu manteniment	en l'actualitat és l'oficina d'obres públiques qui es cuida del seu manteniment	0.0	0.0
valencià	passa per la província de kaluga	passa per la província de caluga	0.16666666666666700	0.03125
valencià	aquestes esquerdes segueixen una direcció generalment al nord oest	aquestes esquerdes segueix n una direcció generalment al nord oest	0.2222222222222220	0.015151515151515200
valencià	i als carrers  les reivindicacions continuen	i als carrers les reivindicacions continuen	0.0	0.0
valencià	què hi hem guanyat  dient li ho	què hi hem guanyat  diren diu	0.42857142857142900	0.1935483870967740
valencià	presenten una elevada resistència física  es potencia si es condiciona en un blíster	presenten una elevada resistència física es potencia si es condiciona en un blister	0.07692307692307690	0.011904761904761900
valencià	a l'altra banda del balcó hi ha una finestra	a l'altra banda del balcó hi ha una finestra	0.0	0.0
valencià	és l'alcalde	és l'alcalde	0.0	0.0
valencià	en alguns dels vídeos apareixen animacions digitals	en alguns dels videos apareixen animacions digitals	0.14285714285714300	0.0196078431372549
valencià	francesc garrido és un actor de cinema i televisió nascut a barcelona	francesc garrido és un actor de cinema i televisió nascut a barcelona	0.0	0.0
valencià	home de banys  home de pocs anys	home de bans  home de pocs anys	0.14285714285714300	0.03125
valencià	de l'estudi d'aquestes modes és possible conèixer l'evolució del camp que es propaga	de l'estudi d'aquestes modes es possible conèixer l'evolució del camp que es propaga	0.07692307692307690	0.011904761904761900
valencià	la seva mare va morir l'any següent	la seva mare va morir l'any següent	0.0	0.0
valencià	vigileu perquè té tendència a enganxar se	umeu perquè té tendència  a engaljar se	0.2857142857142860	0.17073170731707300
valencià	la banda va actuar a north east sticks junts el setembre d'aquell any	la banda va actuar a north es stee juns al setembre d'aquell any	0.3076923076923080	0.11594202898550700
valencià	enviar a cobrar a la sala	enviar a cobrar a la sala	0.0	0.0
valencià	per consegüent  en l'annex a caldrà afegir les seues dades i una  fitxa d'associació	per consegüent en la nex a caldrà afegir les seues dates i una fitxa d'associacióscc	0.2857142857142860	0.07142857142857140
valencià	la balconada de l'eixida és de fusta  igual que les llindes de portes i finestres	la balconada de l'eixida és de fusta  igual que les llindes de portes i finestres  	0.0	0.024691358024691400
valencià	he hagut de limitar me  doncs  a citar uns quants fragments solts	he ha hagut de limitar me  doncs  a citar uns quants fragments solsaoa	0.16666666666666700	0.09230769230769230
valencià	diumenge en marcel i na nora van a sant martí sesgueioles	diumenge en marcel i na nora van a sant martí sesgueioles	0.0	0.0
valencià	en la resta  la majoria dels físics opina que les solucions són indemostrables	en la resta  la majoria des físic sopina que les solucions són indemostrables	0.23076923076923100	0.038461538461538500
valencià	té una casa a la font de la reina	té una casa a la font de la reina	0.0	0.0
valencià	ella declararia que son pare va morir quan ella tenia dos anys	ella diclaria que son pare va morir quan ella teniael dos anys	0.16666666666666700	0.06451612903225810
valencià	tanmateix  ella dedueix els motius d'ell i s'hi nega	tanmateix  ella tedueix els motius d'ell i s'hi nega	0.1111111111111110	0.019230769230769200
valencià	el veto  d'altra banda  és una mena d'apel·lació al poble	el beto d'altra banda és una mena d'apel·lació al poble	0.1	0.017543859649122800
valencià	quina és la millor manera d'arribar al carrer de romans	quina és la millor manera d'arribar al carrer de romans	0.0	0.0
valencià	un home a l'escenari cantant amb un micròfon	un home a lescionari cantant amb un micròfon	0.125	0.06818181818181820
valencià	vine amb nosaltres	vine amb nosaltres	0.0	0.0
valencià	s'alimenta d'insectes  aus i mamífers petits	s'alimenta d'insectes  aus i malmífers petitsa	0.3333333333333330	0.045454545454545500
valencià	el seu disseny s'ha mantingut pràcticament inalterable en tots els seus anys d'història	el seu disseny s'ha mantingut pràcticament inalterable en tots els seus anys d'història	0.0	0.0
valencià	vull anar a parets del vallès amb tren	vull anar a parets del vallès amb tren	0.0	0.0
valencià	que el projecte o l'activitat afavoreixi la projecció del municipi d'arenys de munt  deu punts	que el projecte o l'activitat afavoreixi la projecció del municipi d'alens de munt deu punts	0.06666666666666670	0.02127659574468090
valencià	olivet no dona respostes fàcils en casos més complicats	olivet no dóna respostes fàcils en casos més complicats	0.1111111111111110	0.01818181818181820
valencià	la resta de l'obertura està bastida en maó	la resta de l'obertura està bastida en maó	0.0	0.0
valencià	la presència del monarca no condicionarà les nostres decisions	la presència del monarca no condicionarà les nostres decisionsa	0.1111111111111110	0.016129032258064500
valencià	diuen que ara viu a vilanova d'alcolea	diu encara viu a vilanova d'alcolea	0.42857142857142900	0.15789473684210500
valencià	l'implant es retira amb anestèsia local fent una petita incisió per extreure'n la vareta	l'implant és a retira amb alnestèsia local fent una petita incisió per extreure en la vareta	0.35714285714285700	0.056818181818181800
valencià	és constituït per dinou membres  escollits cada sis anys mitjançant representació proporcional	és constituït per dinou membres escollits ca de sis anys mitjançant representascil profuncional	0.3333333333333330	0.07446808510638300
valencià	durant la present legislatura ha assumit la presidència de la comissió de descentralització	durant la present legislatura ha asumit la presidència de la comissió de decentralització	0.15384615384615400	0.01098901098901100
valencià	els seus orígens es remunten a l'època romana	els seus origens es remunden a l'època romana	0.25	0.044444444444444400
valencià	ciceró diu que el seu estil no era gaire cuidat	cicero diu que el seu estil no era gaire cuidat	0.1	0.02127659574468090
valencià	parament de pedres tallades i enfilades	parament de pedres tallades i enfilades	0.0	0.0
valencià	havia de ser valenta i decidida  per ser sempre lliure  sense dependre de ningú	avia t ser valenta i decidida  per ser sempre lliure  sense dependre de ningú	0.14285714285714300	0.0379746835443038
valencià	hi ha moltes clíniques privades situades al costat de zones comercials de la ciutat	hi ha moltes clíniques privades situades al costat de zones comercials de la ciutata	0.07142857142857140	0.012048192771084300
valencià	el meu número es el sis  vuitanta nou  vuitanta cinc  catorze  vint	el meu número es el sis  uitanta nou  vuitanta cinc  catorze i vintas	0.25	0.05970149253731340
valencià	també va defensar el violador caryl chessman i la stripper sally rand	també va defensar el violador carel chesman i la streper salirbanda	0.4166666666666670	0.08695652173913040
valencià	durant aquesta època aparegueren diversos estils de música electrònica  com ara la música ambiental	durant aquesta època aparegueren diversos estils de música electrònica  com era la música ambiental	0.07142857142857140	0.010101010101010100
valencià	a la dreta hi ha un establiment obert en temporada turística	a la dreta hi ha un establiment obert en temporada turística	0.0	0.0
valencià	tradicionalment l'ajuntament de benissa ha utilitzat l'escut amb corona oberta	tradicionalment l'ajuntament de benisa ha utilitzat l'escut amb corona oberta	0.1	0.0
valencià	aleix villatoro i oliver és un polític i professor nascut a terrassa	ales villatoro i oliver és un polític i professor nascut a terrassa	0.08333333333333330	0.029411764705882400
valencià	la ratlla és així de contundent	la ralla és així de contundent	0.16666666666666700	0.03225806451612900
valencià	engega l'aspiradora a tres quarts de dotze	engega l'aspiradora a tres quarts des de dotze	0.14285714285714300	0.07142857142857140
valencià	destacà pel que fa a clubs  a itàlia	destaca pel que fa a clubs a itàliaa	0.25	0.027777777777777800
valencià	les parets de moltes estances estan parcialment cobertes amb ceràmica	les parets de moltes estances estan parcialment cobertes amb ceràmica	0.0	0.0
valencià	el mateix apòstol l'hauria nomenat cap de la comunitat cristiana de la ciutat de lugo	el mateix apòstol l'hauria nomenat cap de la comunitat cristiana de la ciutat de lugo	0.0	0.0
valencià	necessito un bitllet de tren per anar a matadepera diumenge	necessito un bitllet de tren per anar a mata de pera diumenge	0.3	0.03389830508474580
valencià	en l'obertura utilitza la famosa escala descendent de tons sencers	en l'obertura utilitza la famosa escala descendent de tons cencerss	0.1	0.015151515151515200
valencià	per cap d'any na cira i en llop aniran a la biblioteca	per cap d'any na sira i en llop aniran a la biblioteca	0.08333333333333330	0.018518518518518500
valencià	el cos original ha sofert ampliacions laterals	el cos original ha sofert ampliacions laterals	0.0	0.0
valencià	dos reis a una casa pobra  un hi sobra	dos reis a una casa pobre  un i sobre 	0.3333333333333330	0.10526315789473700
valencià	i tal dit  tal fet	i tal dit  tal fet	0.0	0.0
valencià	divendres en guillem i en sol van a sant esteve de la sarga	divendres en guillem i en sol van a sant esteve de la sarga	0.0	0.0
valencià	al contrari  tothom el guia  li presta suport i el sosté	al contrari  tothom el guia  li presta suport i el soste	0.09090909090909090	0.017857142857142900
valencià	un cop de porta el sobresalta	un cop de porta el sobre salta	0.3333333333333330	0.034482758620689700
valencià	demà passat en rauric irà al cinema	demà passat en rauric irà al cinema	0.0	0.0
valencià	és una de les farigoles més freqüents a la península ibèrica incloent els països catalans	és una de les farigoles més freqüents a la península ibèrica incloent els països catalans	0.0	0.0
valencià	durant les guerres de la unió  llíria va prendre partit del rei	durant les guerres de la unió  lliria va prendre partit del rei	0.08333333333333330	0.015873015873015900
valencià	es diu que aquest gest representa l'amor compromès d'una parella	es diu que aquest gest representa l'amor compro més d'una parella	0.2	0.03125
valencià	al pla de gestió mediambiental és llistat com un passadís biològic de petita dimensió	aladegestió medi ambiental ésgi estat com un passadis biològic de petita dimensió	0.5714285714285710	0.11764705882352900
valencià	participà en diverses entitats	participa en diverses entitats	0.25	0.03333333333333330
valencià	per l'agost trilla el qui és gos	naklahos trilla el qui escos	0.5714285714285710	0.3125
valencià	anem a potries	anem a potries	0.0	0.0
valencià	la planta superior es remata al centre amb una petita espadanya amb un rellotge modern	la planta superior es remata el centre muna petita espadanya amb un rellotge modern	0.2	0.046511627906976700
valencià	alhora  aquests canvis van fer que l'hotel de l'estació tanqués posteriorment en aquella dècada	alhora  aquests canvis van fer que l'hotel de l'estació tanqués posteriorment en aquella dècada	0.0	0.0
valencià	demà en bru i en gerard iran a la nou de berguedà	demà en bru i en gerard iran a la nou de berguedà	0.0	0.0
valencià	darrerament s'ha distanciat del partit	darrerament s'ha distanciat del partit	0.0	0.0
valencià	la visitava  sí  però altres persones començaven a formar part de les meues vivències	la visitava a sí  però altres persones començaven a formar part de les meues vivències	0.07142857142857140	0.011764705882352900
valencià	és llicenciada en dret i màster en igualtat de gènere	és llicenciada en dret i màster en igualtat de gènere	0.0	0.0
valencià	envileix la memòria de santa teresa	envileix la memòria de santa teresaaa	0.16666666666666700	0.0
valencià	tenir les mans lligades	tenir les mans lligades	0.0	0.0
valencià	conté imatges que semblen correspondre a les constel·lacions de taure i balança	conté imatges que semplen correspondre a les constel·lacions de taure i balançaa	0.16666666666666700	0.012658227848101300
valencià	també va aprendre a llegir a la biblioteca de la presó	també va aprendre llegir a la biblioteca de la presó	0.09090909090909090	0.018518518518518500
valencià	el xoc va ser molt dur però va aconseguir adaptar se	el joc va ser el molt dur però va aconseguir adaptar se	0.18181818181818200	0.057692307692307700
valencià	i va tornar el paper	i va tornar el paper	0.0	0.0
valencià	els números després dels títols de les lleis són els números de capítol	els números  després dels títols de les lleis són els números de capitol	0.07692307692307690	0.014084507042253500
valencià	on es troba la peça més gran	on es troba la peça més gran	0.0	0.0
valencià	per cap d'any na júlia i en lleó van a eslida	per cap d'any na júlia i en lleó van a eslida	0.0	0.0
valencià	trenta eurodiputats envien una carta d'agraïment al ministre de defensa espanyol	trent euro diputats envien una carta d'agraïment al ministre de defensa espanyol	0.2727272727272730	0.025
valencià	per sant jordi na vera i na xènia aniran a visitar mon oncle	per sant jordi na vera i na xènia anirà a visitar mooncle	0.23076923076923100	0.06666666666666670
valencià	la façana del portal està decorada amb rajoles predominantment de color blau	la façana del portal està decorada amb rajoles predoniamet de color blau	0.08333333333333330	0.06578947368421050
valencià	les seves aigües en èpoques estivals solen ser molt baixes	les seves aigües en èpoques estivals solen ser molt baixes	0.0	0.0
valencià	per sant jordi en mateu anirà a xarafull	per sant jordi en mateu anirà a xarafull	0.0	0.0
valencià	és famós per ser l'inventor de l'argument ontològic a favor de l'existència de déu	es famós per ser l'inventor de l'argument tontològic a favor de l'existència de déu	0.14285714285714300	0.024390243902439000
valencià	ara queden sols vestigis dels murs i la planta	ara que den sols vestigis dels murs i la planta	0.2222222222222220	0.021739130434782600
valencià	què significa la propietat en l'era digital	què significa la propietat ell'eradigital	0.42857142857142900	0.06976744186046510
valencià	sembla que busquen la relació amb la malversació de fons públics  ha declarat	sembla que busquen la relació amb la malversació de fons públics  ha declarata	0.07692307692307690	0.012987012987013000
valencià	s'utilitza amplament per al tall de xapes  barres o altres elements ferrosos	s'utilitza amplement per al tal de chapes barres o altres elements ferrosos	0.25	0.039473684210526300
valencià	el mar en guerra   ben lluny d'en terra	el mar en guerra  ven lluny d'en terra	0.125	0.02564102564102560
valencià	així comença la tercera edat de la terra mitjana	així comença la terceoredat de la terra mitjana	0.2222222222222220	0.0625
valencià	durant l'època colonial va ser seu de l'alcaldia major de sonsonate	durant l'època colonial  va ser seu de l'alcaltia major de sonsonate	0.09090909090909090	0.014925373134328400
valencià	cada mot  una imatge completa	cadamot una imatge completa	0.4	0.034482758620689700
valencià	aquests jacks permeten als consumidors connectar fàcilment els moderns aparells digitals a altres aparells anteriors	aquests jacs permeten els consumidors connectar fàcilment els moderns aparells digitals a altres aparells anteriors	0.13333333333333300	0.017241379310344800
valencià	va ser durant molts anys institut de batxillerat de la ciutat	va ser durant molts anys institut a batxiera de la ciutat	0.18181818181818200	0.08196721311475410
valencià	és la segona causa de metrorràgia el tercer mes de gestació rere la placenta prèvia	és la segona causa de metro ràgia el tercer mes de gestació rere la placenta prèvia	0.13333333333333300	0.012048192771084300
valencià	vejam si les heus al vol	veja amb si les eus al vol	0.5	0.125
valencià	m'hauria pogut associar amb el germà gran	m'auria pogut 'associar amb el germà gran	0.2857142857142860	0.04878048780487810
valencià	a més  les cèl·lules animals tenen unions intercel·lulars úniques  unions estretes  unions comunicants i desmosomes	a més  les sàlules animals tenen unions intercel·lulars úniques  unions estretes  unions comunicans i desmosomes	0.13333333333333300	0.034782608695652200
valencià	ajudar a portar el feix	a judarà a portar el feix	0.4	0.08695652173913040
valencià	el seu pare era un metge associat i la seva mare treballava en una granja col·lectiva	el seu pare era un metge associat i la seva mare treballaven una granja col·lectiva	0.125	0.023529411764705900
valencià	el mort al forat i el viu al porrat	el mort al forat i el viu al porrat	0.0	0.0
valencià	discorre per territori del poble de torallola	discorre pel territori del poble de torallola	0.14285714285714300	0.022222222222222200
valencià	la mare li pregunta a este   carregueta de pebre   a qui tens damunt	la mare li pregunta a este  carregueta de pebre  aquí tens damuntsaas	0.23076923076923100	0.08823529411764710
valencià	demà passat na clàudia anirà al teatre	demà passat na clàudia anirà al teatre	0.0	0.0
valencià	dior va rebre el suport financer del ric home de negocis marcel boussac	dior va rebre el suport financert del ri com e de negocis marcel busac	0.38461538461538500	0.07042253521126760
valencià	a stewart park també hi ha el porxo per a bots del cascadilla boat club	a stiwot pork també hi ha el porjo pera bots del kaskadia bot clup	0.5333333333333330	0.16901408450704200
valencià	anar per les travesses	anarpes les travesses	0.5	0.09090909090909090
valencià	disposicions generals sobre els ajuts d'estat amb finalitat regional	disposicions generals sobre els adjuts d'estat amb finelitat regional	0.2222222222222220	0.029411764705882400
valencià	no hi ha cap escala completa  per raons defensives	no hi ha cabescala completa  per raons defensivessasass	0.3333333333333330	0.08
valencià	tots els acusats eren tractats d'heretges	tots els acusats eren tractats d'eretges	0.16666666666666700	0.024390243902439000
valencià	segons quin troba  canvia el mode apropiat d'operació	segons quin troba  canvia el mode apropiat d'operació	0.0	0.0
valencià	entre altres proves d'ocupació neolítica trobem la presència de terrisseria  sílex  destrals  molins i gra carbonitzat	entre altres proves d'ocupació neolítica trobem la presència de terrisseria  sílecs  destrals  molins i gra carbonitzat	0.0625	0.01694915254237290
valencià	persones que munten cadires a l'interior d'un aparcament	persones que munten cadires a l'interior d'un aparcament	0.0	0.0
valencià	realitza la justificació d'altres pagaments fets amb el fons de maniobra	realitza la justificació d'altres pagaments fets amb el fons de maniaobra	0.09090909090909090	0.013888888888888900
valencià	scott wilk i todd yvega van crear la música original de la sèrie  inclòs el tema	scotwilk i tot ivega van crear la música original de la sèrie  inclòs el tema	0.25	0.05
valencià	l'autor introdueix la perspectiva aèria dins d'uns paisatges amples i oberts	l'autor introdueix la perspectivaèria dins d'uns paisatges amples i oberts	0.18181818181818200	0.013157894736842100
valencià	una correguda de bicicletes  de cavalls	una correguda de bicicletes  de cavalls	0.0	0.0
valencià	el deu d'agost na thaís vol anar a juià	el deu d'agost na thaís vol anar a juià	0.0	0.0
valencià	quina botiga hi ha al carrer del paraguai número trenta dos	quina botiga hi ha al carrer del paraguai número trenta dos	0.0	0.0
valencià	la humanitat ha après a adaptar se al llarg de moltes generacions	la humuanitat apresa del persa al llarg de moltes ceneracions	0.5833333333333330	0.2153846153846150
valencià	te'l creus	tel queus	1.0	0.3
valencià	quantes parades té el trajecte en autobús fins a sanet i els negrals	quantes parades té el trajecte en autobús fins a sanet i els negralsa	0.07692307692307690	0.014705882352941200
valencià	alhora es mostrà partidari de la subordinació de l'exèrcit a la societat civil	alhora es mostra partidari de la subordinació de l'exèrcit a la societat civil	0.07692307692307690	0.01282051282051280
valencià	el partit persegueix fer de groenlàndia un estat independent	el partit persegueix fer de groenlàndia oun estat independent	0.1111111111111110	0.016666666666666700
valencià	jo m'enconille  exculpe  engabie	jo menconille  exculpe  engabie	0.25	0.03125
valencià	a l'interior es conserva l'estructura metàl·lica amb l'enteixinat de fusta	a l'interior es conserva l'estructura metàl·lica amb l'enteixinat de fusta	0.0	0.0
valencià	el joc va rebre crítiques mixtes entre elogis i crítiques considerables dels crítics	el joc va rebre crítiques mixtes entreelogis i crítiques considerables dels críticss	0.23076923076923100	0.011904761904761900
valencià	però el seu agent  finalment  el va persuadir de no treballar en el film	però el seu agent finalment el va persuadir de no treballar en el film	0.0	0.0
valencià	segons un comunicat del consistori  en algunes zones hi podria haver congestió viària	segons un comunicat del consistori  en algunes zones hi podria haver congestió viària	0.0	0.0
valencià	les quatre missions han examinat una part de l'espectre electromagnètic a la qual estaven dissenyats	les quatre missions han examinat una part de l'espectre electromagnètic a la qual estàben dissenyats	0.06666666666666670	0.02
valencià	és anomenada la capital de la llet de l'índia	és anomenada la capitat de la llet de l'índia	0.1111111111111110	0.022222222222222200
valencià	també té un equip femení	també té un equip femení	0.0	0.0
valencià	els pilots van estar d'acord  amb l'esperança de fer una mica de temps	els pilots van estar d'acord  amb l'esperança de fer una mica de tempsa	0.07692307692307690	0.014285714285714300
valencià	eren les quatre de la vesprada i la gent s'impacientava	eren les quatre de la vesprada i la gent s'impacientavaa	0.1	0.0
valencià	deixa de fer una exposició de tu mateix	deixa de fer una exposició de tomateix	0.25	0.05128205128205130
valencià	a la dreta hi ha un paller i a la part baixa unes quadres	a la dreta hi ha un paller i a la part baixa unes quadres	0.0	0.0
valencià	la seva carrera professional destaca pel seu èxit en diferents gèneres	la seva carrera professional destaca pel seu èxit en diferents gèneress	0.09090909090909090	0.0
valencià	encara que alguns van poder pagar se la momificació  la majoria de plebeus no van poder momificar se degut al preu	encara que alguns van poder pagar se la momificació  la majoria de pleveus no van poder momificar se degut al preu	0.047619047619047600	0.008771929824561400
valencià	viu enmig de roques on el corrent és més ràpid al riu bandama	viu en mig de roques on el corrent és més ràpid al riu bandama	0.15384615384615400	0.01639344262295080
valencià	l'educació pot reprimir o fomentar determinats sentiments segons estiguin acceptats a cada comunitat	l'educació pot reprimir o fomentar determinats sentiments segons estiguien acceptats a cada comunitat	0.07692307692307690	0.01
valencià	com a diputada al parlament català fou ponent de la llei del règim especial d'aran	com a diputada al parlament català fou ponent de la llei del règim especial d'aran	0.0	0.0
valencià	les comunitats no incorporades d'adams beach i belle plaine estan situades a la ciutat	les comunitats no incorporades d'adams bech i bell plen estan situades e la ciutat	0.2857142857142860	0.06976744186046510
valencià	ho sent molt  senyoreta  de veritat de la bona	ho sent molt  senyoreta  de veritat de la bona	0.0	0.0
valencià	el rodatge es va fer a nova york i a boston	el rodatge es va fer a navayork i aboston	0.36363636363636400	0.06976744186046510
valencià	això es dóna en l'execució dels murs pantalla	això es donen l'execució dels murs pantalla	0.25	0.06666666666666670
valencià	divendres en marc i na laura volen anar al cinema	divendres en marc i na laura volen anar al cinema	0.0	0.0
